id,reduced_formula,spacegroup
mp-1039019,MgAl,187
mp-1218327,SrCaSi4,119
mp-1222735,Li2VCrS4,12
mp-1205930,Li5Ga4,164
mvc-8156,ZnSn(GeO3)2,15
mp-9473,Ba(NiP)2,139
mp-1105941,Ba3InSe4Cl,140
mp-1103744,CsYZnTe3,63
mp-1189839,Dy5Pt3,193
mp-9312,PrNiC2,38
mp-1103885,Nb6Fe7,166
mvc-4983,Mg2MoWO6,14
mp-12491,CsLaCdTe3,63
mp-21460,CeIn2Pd,63
mp-754617,Na3FeO4,31
mp-1185391,LiPr2Al,225
mp-12691,Lu2InPd2,127
mp-1078912,Sr2HfFeO6,225
mp-4822,Y(SiPd)2,139
mp-1220026,PrErCo17,160
mp-1206640,Rb2FeF4,139
mp-1213004,Er3RuI3,11
mp-1028487,W2SeS3,156
mp-541667,Nb(SeBr)2,2
mp-1216106,Y3SOF5,6
mp-1077534,PaPt5,216
mp-505343,U(CoB)4,137
mp-1076936,ThSiSe,139
mp-35264,Pr5AgSe8,82
mp-976828,MgPb3,187
mp-1027801,TeMo2Se2S,156
mp-1078949,BaMnSbF,129
mp-23049,KMnCl3,62
mp-7639,Na2CuP,63
mp-1520652,BaSmEuBiO6,2
mp-1104680,Cr2FeO4,141
mp-1004373,LiMnO2,62
mp-560878,Rb2CoF6,225
mp-6972,YCuO2,166
mp-676799,Ag8GeTe6,1
mp-1186558,PmBr2,136
mp-1223648,K2BrCl,166
mp-1114578,Rb2LiSmCl6,225
mp-31080,YAlSi,63
mp-4322,Pr(CoB)2,139
mp-1178393,CsLiO,62
mp-10860,CeNi2B2C,139
mp-11628,Tb2Al6Si4Pt,166
mp-1106277,ErAl3(BO3)4,155
mp-760778,Li2AgF5,15
mp-1070394,CeSi3Rh,107
mp-1222912,LaCeB12,123
mp-1079127,Ti2H3,132
mp-30692,GdTlPd,189
mp-570418,YbI2,164
mp-1184089,Dy2AgAu,225
mp-5831,Cu(SbO3)2,136
mp-755591,Dy2TeO6,136
mp-29266,CsS,71
mp-9367,RbErS2,166
mp-974558,Na,225
mp-1223984,HgPb3,123
mp-1187457,ThSc3,139
mp-16508,Lu3Al2,136
mp-23186,Sc7Cl12,148
mp-760206,Li4Mn3NiO8,12
mp-3194,Tb2Al3Si2,12
mp-621667,Eu3Ag2,127
mp-989515,LaMoN3,99
mp-1019256,SmTlZn,194
mp-1027352,Te4Mo3WS4,156
mp-1221548,MnTlRh2,123
mp-1225481,LaCuSn,187
mp-865159,Dy2AlZn,225
mp-1222713,LaUS2,166
mp-979972,SmAlCu,189
mp-19070,Sr3Mn2O7,139
mp-1186968,Sc3Ga,194
mp-1189893,Sc2Co3Si5,72
mp-1215656,ZnFe4CuO8,160
mp-20236,DyIn3,221
mp-755003,LaBiO3,148
mp-1206392,UCoSi2,63
mp-978988,TbTmHg2,225
mp-1103450,SmAlPt,62
mp-1189196,BiI3,62
mp-11725,CO2,136
mp-1210778,Li2Sm2Si3,63
mp-569114,BaAg2SnSe4,23
mp-1205366,LuRhO3,62
mp-1105078,Hf3In4,127
mp-1278131,Rb2CoO3,63
mp-3679,NiSbS,198
mp-542881,Ce3(CuSn)4,71
mp-558211,Cs2NaCoF6,166
mp-10804,NaYPO4F,12
mp-1208317,TbGa2Ag,62
mp-30298,KAsO2,57
mp-12735,KAg2,194
mp-669354,LaNb2CuClO7,123
mp-1079310,CeHgPd,189
mp-558212,KNaNdNbO5,129
mp-1216817,USiAu,12
mp-1112125,Cs2RbInCl6,225
mp-28229,Bi4Te3,166
mp-22036,ZrSbPd,62
mp-1207054,CeZn2Co,63
mp-673682,Tb2YbS4,122
mp-989570,Cs2CaSnCl6,225
mp-1225289,Dy2TeS2,71
mp-1079778,Sr2ZnWO6,87
mp-1180504,LiH2IO,51
mp-1218542,Sr3CaV4O12,47
mp-1183197,AcSnHg2,225
mp-979431,YLuZn2,225
mp-30466,YbBiPd,216
mp-4275,Sm(SiPd)2,139
mp-23199,BaCl2,62
mp-997051,PdAuO2,166
mp-1079050,LaAsO3,11
mp-1105681,In2O3,60
mp-1185264,La3Eu,139
mp-1518310,SrEuMgWO6,216
mp-777454,V5FeO12,5
mp-570872,CeCo3,166
mp-1219294,ScNb2B2Ru5,65
mp-1215332,ZrMn6(GaSn2)2,191
mp-1215840,Yb3DySb3,9
mp-1187849,YHo3,139
mp-10336,BaYCuTe3,63
mp-1649,Fe3Pt,221
mp-866007,DyMgTl2,225
mp-1185255,Li3Rh,194
mp-861504,PrBO3,62
mp-674333,Na3PO4,6
mp-567655,Sr2C(NCl)2,12
mp-16486,Ce(Al2Fe)4,139
mp-1087483,ThCuPO,129
mp-669573,EuBi2IO4,123
mp-21298,NpSi2,141
mp-1028642,MoW3(Se3S)2,156
mp-1226714,CeEr4S7,8
mp-28742,Ca4Ni3C5,12
mp-13473,Sm(MnSi)2,139
mp-1229023,Al3SiMo12,47
mp-571642,CaCl2,60
mp-909,As2Se3,14
mp-861725,LiTl2Rh,225
mp-9693,K2SnSe3,2
mp-1215188,ZrTiN2,166
mp-1018113,YAu2,139
mp-985584,Na3PS4,217
mp-1220494,Nd(Fe5Si)2,71
mp-755674,Li4V(TeO4)3,3
mp-160,B,166
mp-1208331,TbSbIr,62
mp-9815,TaTl(CuS2)2,40
mp-1095419,TaCrP,62
mp-1517057,KSrSmWO6,216
mp-626500,Al(HO)3,1
mp-974065,LuScPd2,225
mp-601401,KCSN,57
mp-11460,HfTc,221
mp-1220157,NdFeCoSi2,119
mp-30070,U3Cu2Sb3,194
mp-614981,Ba2Nd(CuO2)3,123
mp-1186494,Pm3Au,139
mp-29481,Rb2WBr6,225
mp-862697,Er2MgGe2,127
mp-1220556,NbBr3O,14
mp-865801,LuPaTc2,225
mp-17830,Rb3Ge4Au,59
mp-1295199,Li5Fe3(SbO5)2,1
mp-1522023,SrCaEuBiO6,90
mp-559373,Ge4PbO9,5
mp-865336,Lu2OsPd,225
mp-772395,LiV(OF)2,4
mp-1105821,Y2Se3,70
mp-493,Co2B,140
mp-1112448,K2ScAgCl6,225
mp-1227347,BaSrSi4,20
mp-1183399,BaYb3,225
mp-1189224,DyFe4(CuO4)3,204
mp-3466,PrAlO3,167
mp-1180688,KTiCu3Se4,215
mp-1104330,Er(Mo3S4)2,148
mp-21137,Ca2PbO4,55
mp-505822,TiSiRu,62
mp-865896,YbPmAg2,225
mp-357,SmPd3,221
mp-557552,Sr2CuF6,64
mp-714,SrSn4,63
mp-1105266,Sr2YbTaO6,14
mp-10281,ZnS,186
mp-1186961,Sc2TlHg,225
mp-1222288,LiZn3,187
mp-156,La,225
mp-779593,Na5LaO4,59
mp-1220521,Nd2CoSn4,38
mp-1225109,DyY(FeO3)2,26
mp-1219911,PrHoAl4,216
mp-558446,AgHgSI,51
mp-1227733,BaSnF4,166
mp-1184137,DyTmIn2,225
mp-574438,ThRu2,227
mp-1211098,LiCrCdF6,163
mp-1227938,BaCa,65
mp-1186593,PmI,187
mp-772597,Li2CuNiO4,15
mp-753156,La2Th2O7,115
mp-1025922,Mo2WS6,156
mp-1077191,Li2Tl,63
mp-35841,Li2CuGe,216
mp-1219169,Sm2ZnSb4,115
mp-1228817,AlReGe,107
mp-1094054,Sr2FeCoO6,225
mp-11892,NaNd2RuO6,14
mp-1183067,Ac2ZnHg,225
mp-862311,Sc2GaRu,225
mp-1221686,MnCu(SeO3)2,14
mp-1095690,Tm2Au,62
mp-29163,Ag2TeS3,9
mp-643265,ReF7,2
mp-23517,RbPbI3,62
mp-1222083,MgFe4NiO8,12
mp-19729,EuAsAu,194
mp-22177,DyInAu,189
mp-1190207,NbFeGe,46
mp-3934,Cu3PS4,31
mp-1218752,Sr2LaMn2O7,107
mp-22194,NbFeO4,13
mp-580154,GdMgAu,189
mp-19756,GdB2Rh2C,139
mp-865914,TiVTc2,225
mp-1217064,TiCoNi2,38
mp-1639387,CaCr4(CuO4)3,204
mp-569752,UPt,63
mp-568719,SmInAg2,225
mp-1102955,LaSi2Rh3,74
mp-1102792,Gd(Ge2Rh3)2,187
mp-1221787,Mn8Nb3Si,156
mp-4875,GdTaO4,13
mp-1080055,NpH3,194
mp-1215715,Zr10(GaSb)3,189
mp-752477,K3NaFeCl6,166
mp-1229019,AgSbS2,166
mp-1030418,Te2Mo3W(SeS2)2,156
mp-1103730,Na4Mg(GeSe3)2,5
mp-1207666,U3Al2Ge3,108
mp-1215906,YHoC4,123
mp-569974,Nd(NiP)2,139
mp-756690,EuAgO2,194
mp-1105083,Th3Pd4,148
mp-1223997,K4BaU3O12,166
mp-865095,NaGaH8(NF3)2,225
mp-20055,NpSb,123
mp-759986,V3O5F,1
mp-758679,Li4V5O9F,1
mp-7099,NdB2Ru3,191
mp-1106,Sr2Si,62
mp-752927,LiAgF2,194
mp-1017529,VCo3,221
mp-557020,Sr3Fe2Cu2Se2O5,139
mp-1215466,ZnHgSe2,160
mp-16517,TmAl2Ni,63
mp-1071468,TbMgSn,139
mp-1080022,ZrCu,8
mp-1220387,NbAgO3,127
mvc-8330,Cr4(CuO4)3,204
mp-1094570,LiMg2,15
mp-1207799,VCoAs,62
mp-974376,PtRh3,139
mp-6704,BaNd2CuO5,127
mp-22035,KFe2S3,63
mp-1105764,Pr5Si3,140
mp-1229179,AlIn3(CuSe2)4,1
mp-1094674,Mg2Ga,12
mp-5558,NaReO4,88
mp-1084823,Sr2CrSbO6,12
mp-1246556,SrVN2,14
mp-1216374,UCoNiGe2,129
mp-754899,V4(OF3)3,1
mp-1176629,LiMnF4,12
mp-1220876,NaSbTe2,123
mp-1094454,YMg2,12
mp-30421,Sr3Au2,148
mp-1209313,Pr2Sn5,65
mp-30836,TaPd3,139
mp-1206350,K2Te2Pd,71
mp-601253,ZrGaPt,190
mp-1184604,Hf2OsRu,225
mp-5165,Th(SiRu)2,139
mp-1224396,GeAsW,12
mp-1112627,Cs2InGaBr6,225
mp-1919,ZrCr2,194
mp-867880,La2TlCd,225
mp-1224799,Fe3NiP2,26
mp-1018725,HoFeSi,129
mp-1228519,Ba2LaCu3O7,99
mp-570355,PbCl4,15
mp-1104734,TeBr6,128
mp-1220948,NaPrF4,1
mp-558895,Cs2KVF6,225
mp-1235708,LiO8,1
mp-754537,LiLuO2,166
mp-1226425,Cr3Fe3GeAs2,189
mp-753257,LiCuF4,14
mp-776,LaCd,221
mp-754327,Ho2CuO4,139
mp-35311,ZnCrF6,148
mp-1103235,CuTe2,205
mp-768150,LiBi3(BrO2)2,63
mp-510133,Sc(Fe2P)2,136
mp-1187316,Tb3Sc,139
mp-1186235,Nd2AgRu,225
mp-23079,SiCl2O,2
mp-684,BaS2,15
mp-142,Ga,64
mp-867267,LiHo2Pt,225
mp-1106125,CsHSO2,12
mp-1029155,TeMoWSeS2,156
mp-862898,PmCdPd2,225
mp-1079121,SmCoC2,9
mp-28878,RbTe6,15
mp-865955,CaNdHg2,225
mp-1539317,Ta2O5,59
mp-1222224,MgTiNb2(PbO3)4,25
mp-570093,DyZn2,74
mp-571418,RbYbBr3,62
mp-551835,Ba2I2O,72
mp-1221151,Na4Sn(GeS3)2,5
mp-755581,NaCeO2,166
mp-1106004,HoFe4(CuO4)3,204
mp-1079583,Rb2NaAlF6,225
mp-2163,HoRh,221
mp-1232392,Pm2MgS4,122
mp-1078702,EuAs3,2
mp-753685,Li2MnO2F,164
mp-758463,LiNiSnO4,10
mp-1188498,Nd5Si3,193
mp-862900,PmCu2Sn,225
mp-1218245,SrLa2Sc2O7,139
mp-861935,CaSnRh2,225
mp-1222357,LiGe3SbTe5,160
mp-977570,LiPr2Os,225
mp-22956,K2PdCl4,123
mp-867515,NaCoO2,194
mp-611316,AsN(OF3)2,12
mp-754402,Li2MnVO4,10
mp-1019586,CaAl2SiO6,5
mp-510219,Sn2Ru,140
mp-1219939,PdPb4Au,97
mp-1078602,ZrIn3,139
mp-1216606,U2Si3Pt,25
mp-1103862,Ba3SrNb2O9,164
mp-1183143,AlPd3,221
mp-980001,YbPr3,221
mp-1114482,Rb2TlRhF6,225
mp-1209732,Pr2Al2Ge,63
mp-770870,MnTlO3,62
mp-567833,EuSn,63
mp-998414,CuAgF3,221
mp-18875,MgWO4,13
mp-1068283,Tm2InNi2,65
mp-1207196,Ca2H6Os,225
mp-1785,PrSb,225
mp-1188268,K3(CuO2)2,63
mp-24096,NdH2,225
mp-20680,Ce4Sb3,220
mp-1216822,U3P2S,164
mp-1187548,YbPr3,194
mp-1206285,Dy3Ru2,176
mp-1279034,SrLa(FeO3)2,5
mp-2295,CaNi2,227
mp-765706,Li2VFeO4,12
mp-1218370,SrCO3,155
mp-1222263,LuPaO4,123
mp-1105466,Dy2SnAu2,136
mp-1113310,Rb2CuBiBr6,225
mp-1185318,LiGe2Ir,225
mp-1206598,BaThN2,194
mp-1229014,Ca3(InGa2)2,156
mp-1206327,Th2NiC2,139
mp-1189436,Pr2Zn5Sn,63
mp-1120,Mo3Ir,223
mp-1221249,Na3DyTi2Nb2O12,1
mp-569860,Nd(NiSn)2,139
mp-1189700,Pr4Mg7Ge6,12
mp-867279,DyPaRu2,225
mp-989621,LaOsN3,51
mp-1079891,Ba2Br2O,72
mp-632319,CsH,221
mp-1226163,La2CeTe4,122
mp-8411,Na2AgAs,63
mp-1220977,NaNd(WO4)2,82
mp-1223945,HgAu4,166
mp-1183101,AcLaMg2,225
mp-861506,Pr2ZnRu,225
mp-1207757,Y3Tl5,63
mp-1101789,CaGa3Co2,63
mp-1112167,Cs2RbFeF6,225
mp-1218139,SrLaVO4,107
mp-756420,Cr2PO5,15
mp-1211365,La2MgNbO6,14
mp-34309,Pr2EuS4,122
mp-13097,NaZnAs,129
mp-1189325,UTlB5O11F,1
mp-1101985,TmRe2,194
mp-1227985,Ba6Br2N3Cl,12
mp-13579,ErGePt,62
mp-23378,EuAgBi,194
mp-1222762,LaPrAl4,216
mp-973217,SbSI,62
mp-865863,Li2TlPd,225
mp-1077599,ScAlGe,63
mp-974527,NdSmZn2,225
mp-7027,InBO3,167
mp-22205,InN,186
mp-1185976,MnAl2Tc,225
mp-1944,CoP3,204
mp-977454,HgPd2Au,225
mp-21469,VCo2Sn,225
mp-2597,InTe,225
mp-2530,Li2Te,225
mp-1224430,Hf2V3Ge,194
mp-753260,LaAgO2,166
mp-1186656,PmTm3,221
mp-556807,BaWO4,63
mp-1217082,Ti3B4Mo3,38
mp-977225,LaNd3,194
mp-27552,TlPbI3,63
mp-22264,CsSr2Nb3O10,123
mp-1103463,SmGeRh,62
mp-1094309,Sr3Mg,194
mp-1184670,Hf3Al,194
mp-1227966,BaLaEuZnO5,69
mp-1039,MgTe,186
mp-12832,Ba3CaRu2O9,164
mp-237,TmTe,225
mp-8640,Hf,225
mp-1176665,LiMn2CoO6,12
mp-28779,USbO5,15
mp-2095,Rb2Te3,62
mp-8978,CsNbN2,227
mp-1205579,DySiOs2C,63
mp-12557,SrCuAs,194
mp-504862,Ti4Cd(CuO4)3,204
mp-1088,YbGa4,139
mp-20851,BaDyFe2O5,123
mp-640051,Pu2Ni2Sn,127
mp-2384,LaP,225
mp-625318,Al(HO)3,1
mp-34688,TiO2,15
mp-755562,LiMnO2,9
mp-505302,U5Ge4,193
mp-31413,TbSnAu,186
mp-1206862,Ce(GaNi)2,139
mp-1225814,CuNi3(SnS4)2,44
mp-4280,GaCuO2,166
mp-1216657,U2PS,166
mp-1206267,Sc6CoTe2,189
mp-1188248,Mg2NiB2Ir5,127
mp-1101818,BaLaAgSe3,63
mp-4813,NbAlNi2,225
mp-1208418,Tb5BiPt2,140
mp-1227390,BaTlIn3,119
mp-754016,VOF,148
mp-1102959,YAsS,62
mp-662563,CsFe2Se3,63
mp-13,Fe,229
mp-1222731,LaUN2,166
mp-644143,LaSb2Au,129
mp-8446,K2CuP,63
mp-7189,AlPd,198
mp-1216329,VFe4,69
mp-458,Ti2O3,167
mp-983565,CuBSe2,122
mp-541899,CsCdBr3,194
mp-22925,AgI,216
mp-1025200,Eu2TiO4,139
mp-1187588,Tm2AgAu,225
mp-23021,K2ReBr6,225
mp-977455,PaAgO3,221
mp-984698,Ca3Pt2,148
mp-862816,PaGe3,221
mvc-15779,TaF5,2
mp-1102356,U3O8,38
mp-1113379,Cs2TlAuI6,225
mp-867177,PrCdHg2,225
mp-1220367,NbWSe4,187
mp-1206851,LuAgTe2,156
mp-19944,Sr3PbO,221
mp-1286686,Li2MnO2,12
mp-22266,GdB6,221
mp-1177849,Li2TiCr3O8,166
mp-20181,Ce2C3,220
mp-754654,NiSnO3,148
mp-1174036,Li3Mn2O5,12
mp-2637,YSe,225
mp-1079764,La(AlPd)2,129
mp-1227763,BaSr2Y2Cu2PtO10,8
mp-1185127,La3Hg,194
mp-555682,Sn(SeO3)2,14
mp-972653,SmHoTl2,225
mp-1078081,K2CuF4,65
mp-22546,CoAsRh,62
mp-1217357,Te8Ir3,148
mp-1181094,Hf2SiH,140
mp-542613,GeS2,43
mp-558728,Cs3Li2F5,42
mp-1106138,CeAlPd2,62
mp-1223978,HoFeCo,74
mp-1518556,Ba2EuBiO6,225
mp-17396,SrNi5As3,63
mp-1068827,TbSi3Rh,107
mp-9278,U2Si4W3,14
mp-15325,BaAs3,12
mp-1018814,NdSbTe,129
mp-1179796,Rb2Co3S4,72
mp-1221905,MgZnO2,156
mp-27617,Ce2SeF4,166
mp-31168,Li2AlAg,216
mp-1112917,Cs2ErCuCl6,225
mp-989617,YWN3,40
mp-752753,SbO2F,15
mp-568544,CsCdCl3,221
mp-1218836,Sr2Eu2TlNi2O9,42
mp-972895,ScAu3,194
mp-22563,Gd(LuS2)3,11
mp-1240,HoS,225
mp-1018802,MnGaGe,129
mp-753680,Li3VCrP2(O4F)2,1
mp-1218033,Ta3MoS8,8
mp-9731,RbAuSe,63
mp-1221056,NaDyTi2O6,31
mp-1227834,Ca2VMoO6,14
mp-1079706,Ti5Al2C3,166
mp-29520,LiAuI4,14
mp-20260,U(SiIr)2,139
mp-1224915,GaNi4Ge3,26
mp-27882,Cs2GeCl6,225
mp-1173945,Li3Mn2O5,12
mp-1080180,Eu(GePt)2,11
mp-1206315,SmCdAu,189
mp-24034,K3AlH6,14
mp-1104735,Ca2Ni10H,8
mp-1226649,CeAlCo4,65
mp-17230,Nb5GaSn2,140
mp-1190061,Eu5Si3,140
mp-752601,NaMn3O4,12
mp-29750,CsMgBr3,194
mp-1224384,Hf4CN3,166
mp-28534,CaInBr3,63
mp-755517,V6O7F5,5
mp-14289,Ba3P4,43
mp-998778,RbSnBr3,62
mp-16456,BaNd2MnS5,140
mp-1183345,Ba3Sr,139
mp-12427,Sr2TaGaO6,87
mp-1224257,HfTiN2,123
mp-759689,V6O11F,38
mp-1222838,LaYNi10,47
mp-980663,Yb2Mg,12
mp-1101403,Rb3TmO3,12
mp-1094675,LiMg,51
mp-1284552,Sr2TaMnO6,12
mp-1245857,Ca7Mg2N6,12
mp-5706,SnPSe3,14
mp-977204,NaTl2Sb,225
mp-12863,Ba(AlSi)2,139
mp-11375,EuHg,221
mp-1220404,NbMoS4,6
mp-24658,SmH2,225
mp-862836,PmAlAu2,225
mp-1114502,Rb3SbBr6,225
mp-30914,UAl4Co,189
mp-760293,LiMn2F5,15
mp-23465,Cs2TeCl6,225
mp-1025001,ErNi4Au,216
mp-867145,LiHo2Ga,225
mp-753591,Mg3Fe3O8,166
mp-3274,NiGePd,129
mp-571296,Er(GeRu)2,139
mp-1187709,Y2ZnAu,225
mp-2525,PrAg,221
mp-1252,ZrBe2,191
mp-864930,LiTiIr2,225
mp-1219893,Pr2MnRhO6,14
mp-1224239,K2SO4,15
mp-1227124,CaMg(PSe3)2,146
mp-1179866,Pr3CBr5,2
mp-1216551,TmAlCu,74
mp-505397,K2PuCl6,12
mp-1224200,Ho4Ge8Rh,25
mp-1185377,LiMg2Ni,225
mp-1080800,Th(CoAs)2,129
mp-865791,CrSiRu2,225
mp-1224274,HfTiC2,166
mp-754530,V4O3F5,44
mp-976129,PrErZn2,225
mp-8880,AlP,186
mp-1205529,Tm4Ni2C5,25
mp-1228655,B4MoRu2,71
mp-33526,LiBiS2,141
mp-1071675,GdSiPt,109
mp-1217529,TbGa3Ni,107
mp-4681,NaNbO3,26
mp-27841,VBrO,59
mp-1223002,La4DyC10,69
mp-568172,Ca3N2,12
mp-867317,Cu3Si,194
mp-1095185,Y2CrH6,225
mp-1205677,Sr2NbGaO6,87
mp-1221572,MnInRh2,123
mp-38931,Tb2SmS4,122
mp-1102,LuN,225
mp-1078100,CdPPd5,123
mp-1209222,RbLuBeF6,11
mp-1210698,LuTiClO3,12
mp-1174011,Li5Mn(CoO4)2,5
mp-1104215,Ca2Ni10H,65
mp-1223048,La2ZnSb4,115
mp-756422,Li4CuSi2O7,5
mp-1245832,CaCuN,12
mp-20798,MnGeO3,148
mp-10564,SrN2,139
mp-1025229,TiGa5Co,123
mp-865142,DyMgZn2,225
mp-5069,La(MnSi)2,139
mp-864910,MgZrRh2,225
mp-567768,YbCuGe,186
mp-862300,Sc2GaOs,225
mp-1187859,YHoRh2,225
mp-573324,CsK2Ho(PO4)2,164
mp-1120718,MgZn3S4,215
mp-1225324,EuCdAu5,119
mp-867979,LaInHg2,225
mp-2680,LaB6,221
mp-1188182,Fe(CoS)8,225
mp-1217294,Th2CuSi3,187
mp-1185242,LiTm2Ga,225
mp-1018735,BaTi2As2O,123
mp-571283,GdRh5,191
mp-1223373,La2FeCoO6,14
mp-10694,ScF3,221
mp-2012,LiHg,221
mp-863727,LiTiRh2,225
mp-1025388,YbCl3,12
mp-31288,La5Pb3I,193
mp-19766,CeSnPd,189
mp-982370,Na,194
mp-17751,Y5Ge3,193
mp-1079483,LiAuF6,148
mp-1186604,PmLuAl2,225
mp-558380,Cr2F5,15
mp-1205800,Y2Ge6Pd,38
mp-676274,Tl9SbSe6,87
mp-1183728,Co2S3,167
mp-8558,BaNpO3,221
mp-24517,Rb2CaH4,139
mp-1079321,ErAgS2,109
mp-23966,MgH2SeO5,15
mp-1079173,HoInCo2,51
mp-1077840,Mn(BiTe2)2,166
mp-34460,Ag3AuS2,166
mp-1178789,V2ZnO6,5
mp-864612,Nd2MgIn,225
mp-9741,Na3Cd2IrO6,12
mp-1216654,U2NiSb4,115
mp-1213762,Co3P,82
mp-1186317,NdPd2Pb,225
mp-1227117,CaY3Ti4O12,6
mp-3312,Cs(SbSe2)2,2
mp-29863,AsCl3O,14
mp-1186539,PmAg3,194
mp-574599,CsAuSe,63
mp-5239,NdSiRu,129
mp-19871,PbAu2,227
mp-1186435,Pm2AlGa,225
mp-20263,CaIn,221
mp-1516440,Eu2MnWO6,225
mp-1209962,NaVH8(NF3)2,225
mp-1189309,Eu(BOs)4,86
mp-567377,Ba(AlSi)2,63
mp-13000,Ba2HoTaO6,87
mp-1102481,EuGa3Ni2,63
mvc-7666,BaYCoCuO5,99
mp-1224094,K2PtI5,63
mp-1079819,LuAlNi,189
mp-1185809,Mg5Ag,8
mp-1017553,CdCo3N,221
mp-779353,Li3Fe5OF11,1
mp-22267,Y(MnGe)6,191
mp-27649,BaU2O7,141
mp-865031,Mg2ZnB2Ir5,127
mp-1190258,Yb3Pd,62
mp-10624,USbRh,216
mp-765702,Mn6O7F5,1
mp-1095072,Sm(PIr)2,129
mp-1183677,CaCeIn2,225
mp-996968,AgBiO2,11
mp-1029246,MoW3S8,156
mp-40286,NaLiLa2Ti4O12,123
mp-1209941,Nb5Si3N,193
mp-6178,Cs2KTiF6,225
mp-1218006,TaCu3TeSe2S,8
mp-23487,KIO3,1
mp-30748,Zr3Ir,121
mp-28769,K(SnSe2)2,8
mp-1072712,NbS2,194
mp-1219672,Rb(Nb3Se4)2,147
mp-861946,Er2MgAl,225
mp-1186470,PaInNi2,225
mp-1222082,Mg6CdIn,187
mp-28339,CaPPt,26
mp-569178,HoTlSe2,166
mp-1247040,Sr8Mn3N8,12
mp-776438,Li2VF6,128
mp-1078439,CeIn7Pt2,139
mp-580136,LuCu5,216
mp-979026,SmTm3,194
mp-1428,Ni5Ge3,15
mp-1212102,HoGe2Pd,71
mp-1087501,NdGe2Rh,63
mp-15889,Ba2LaIrO6,12
mp-1185839,MgAg5,155
mp-1223418,La2CeS4,122
mp-8642,Re,225
mp-865385,V3Re,225
mp-1698,SrSn,63
mp-1207052,Sr2CrWO6,225
mp-1094736,MgSn,59
mp-1187925,Yb3Cd,221
mp-989537,Cs2TlInF6,225
mp-977562,NdCdAu2,225
mp-1094714,Mg5Bi,38
mp-1184028,Cu3Rh,139
mp-1217989,Ta4CoNi,97
mp-1111174,K3MoCl6,225
mp-1217837,SrV4O10,8
mp-1094598,Li3Mg,194
mp-1173960,Li3Co2O5,2
mp-754183,Li2VNiO4,10
mp-1186419,PaZnRh2,225
mp-1183459,Ca2ZnCd,225
mp-561294,SrLi2Nb2O7,139
mp-1002083,CsKICl,123
mp-13282,Sm(ErSe2)3,11
mp-18883,YVO3,62
mp-13511,Tm4In(NiGe2)2,12
mp-1211124,Li6NiCl8,225
mp-864992,MnNbRu2,225
mp-770433,Ag11Hg9,156
mp-1272386,Mn(HO)2,12
mp-1911,CeSn3,221
mp-989782,Cu,194
mp-1080625,Sr2LiReO6,87
mp-1216966,TiCrB4,191
mp-1217437,TePtPb,198
mp-865917,Lu2ZnTc,225
mp-13032,MgS,216
mp-1224099,Ho2Ga3Ni,8
mp-755074,CeOF,129
mp-1079752,SnPS3,148
mp-31215,AgPdF6,2
mp-1225091,Er(VFe5)2,71
mp-1247757,HoAgSe2,141
mp-1101222,V4(OF3)3,1
mp-1223870,Hf2Al3Pd,194
mp-1095289,LiCaAs,62
mp-1205396,PrMn7O12,148
mp-995,EuIr2,227
mp-18946,VBO3,167
mp-1184453,Gd3Er,221
mp-630866,Fe3Pb4ClO8,123
mp-989618,Cs2RbGaF6,225
mp-20587,EuS,225
mp-2077,DyMg,221
mp-3325,Ce(NiGe)2,139
mp-20085,LaTiGe3,194
mp-1225328,Dy2PdPt,26
mp-28766,K2TiS3,15
mp-1206441,V5B6,65
mp-640899,Ce2Zn2Cu5,166
mp-982980,Na3DyCl6,14
mp-1186328,NdSmMg2,225
mp-559473,CoF3,167
mp-675779,Li2Mo3S4,1
mp-675028,K(OsO3)2,160
mp-510341,Cs3Ge4Au,59
mp-22246,EuTiO3,221
mp-1223047,Li2UBr6,163
mp-753388,Li2Cu2F5,15
mp-864969,Mg2PdRh,225
mp-642831,RbP(HO2)2,122
mp-1189619,EuAl,59
mp-1225278,DyEr,187
mp-1538990,MgNiF6,148
mp-28712,Si2Hg6O7,12
mp-29630,Li7Ge2,65
mp-1188242,Ho3Tl5,63
mp-1217621,Tb3Pr,187
mp-5295,LaNbO4,88
mp-984555,CsDyS2,194
mp-989635,CaMoN3,12
mp-765698,Mn6O11F,38
mp-30600,TmCu5,216
mp-1223499,KBa(AgTe2)2,107
mp-1210627,Mn3Ga,139
mp-1102168,VCo2Ni,166
mp-20880,NdAgPb,186
mp-1190062,Er2Co3Si5,72
mp-1189902,Tb3Tl5,63
mp-755259,Mn3(O2F)2,8
mp-1206798,LiCa2Ge,225
mp-504900,Eu(SbPd)2,129
mp-505019,USb2Ru,129
mp-1273081,CaLa2CoO6,148
mp-1226506,CeTh2O6,164
mp-18864,Rb2WO4,12
mp-1025552,LuGa2Ni,63
mp-510377,EuBRh3,221
mp-6465,NaTi(SiO3)2,15
mp-1101177,Y2Hf2O7,12
mp-5602,Cr2HgSe4,227
mp-1077785,HoAlGe,63
mp-1223671,InGaSe2,108
mp-1252222,Mn2AlS4,74
mp-1225503,ErAlSi,109
mp-675525,InGaSe2,130
mp-1219007,SmGdS2,166
mp-1209761,Pr3Ni3Bi4,220
mp-568830,TmInAu2,225
mp-1080595,Gd2CoSi2,12
